Date,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
2016-10-25,,,,0.000549,,0.004486,654.0,,2.9,,0.034201,0.282737,0.000942,,5.9e-05,0.726429,0.063349,,3.83,0.022882,,9.86,0.877614,0.277522,0.000339,0.000264,0.000219,,0.001543,,0.289434,0.001713,11.97,1.03,0.310979,2.75,0.023071,,,0.374409,0.161296,,0.007692,0.001445,0.052128,,0.275423,0.117062,,,0.045299,0.561252,0.181168,3.87,,,0.030343,6.42,0.000497,5.3e-07,0.056515,0.003879,0.093621,0.264402,,0.032767,0.000589,0.007574,0.005213,4.2,0.003589,,0.285079,0.010466,0.40654,4.1e-05,0.009065,0.004798,0.135589,0.013132,0.539353,0.026183,0.032767,,0.030236,,0.191236,0.002471,0.03924,0.00832,,0.054262,2.06,2.6e-05,0.036555,0.042839,0.338272,3.49,,
2016-10-26,,,,0.000538,,0.004477,657.68,,2.97,,0.033629,0.267246,0.000876,,5.6e-05,0.730271,0.056858,,3.85,0.021969,,9.39,0.858285,0.280586,0.000335,0.000239,0.000219,,0.00144,,0.345288,0.001585,11.38,1.02,0.287642,2.62,0.025646,,,0.328794,0.161697,,0.007592,0.002112,0.048594,,0.233755,0.164413,,,0.044495,0.538237,0.185922,3.91,,,0.03121,6.09,0.000474,5.3e-07,0.051434,0.003909,0.1357,0.259649,,0.031347,0.000552,0.007183,0.005099,4.0,0.003558,,0.282909,0.010133,0.393369,4.6e-05,0.008884,0.004615,0.138003,0.013165,0.557551,0.024536,0.031347,,0.028362,,0.175016,0.002358,0.039474,0.008746,,0.0555,2.07,2.6e-05,0.037259,0.03528,0.35485,3.3,,
2016-10-27,,,,0.000563,,0.00442,678.21,,2.87,,0.035608,0.273744,0.000828,,5.5e-05,0.725312,0.058037,,3.91,0.024189,,9.32,0.855405,0.291359,0.000339,0.00021,0.000216,,0.001484,,0.280756,0.002001,11.53,1.03,0.278776,2.65,0.028421,,,0.339186,0.168463,,0.007487,0.002379,0.049654,,0.241915,0.130217,,,0.041369,0.559705,0.192701,3.96,,,0.030983,6.17,0.000488,1e-06,0.05185,0.003809,0.129608,0.257556,,0.029757,0.000536,0.007076,0.004176,4.22,0.004726,,0.280958,0.007613,0.36713,4.1e-05,0.008833,0.004371,0.142672,0.01285,0.56361,0.023115,0.029757,,0.025396,7e-06,0.15305,0.002337,0.045094,0.008749,,0.062289,2.16,2.2e-05,0.038234,0.028126,0.333538,3.18,,
2016-10-28,,,,0.000634,,0.004287,688.0,,2.99,,0.034947,0.241095,0.000793,,5.5e-05,0.730052,0.052628,,3.77,0.020654,,9.72,0.836631,0.297695,0.000331,0.00021,0.000219,,0.00145,,0.277735,0.001858,11.47,0.995573,0.282605,2.6,0.027064,,,0.35519,0.166845,,0.007593,0.002286,0.050923,,0.229433,0.132744,,,0.039255,0.498293,0.188537,4.04,,,0.030084,6.22,0.000468,2e-06,0.048631,0.003937,0.127447,0.260061,,0.026874,0.000529,0.006677,0.00461,3.56,0.004522,,0.282796,0.007546,0.35286,4.4e-05,0.008483,0.004063,0.136279,0.012173,0.439426,0.022118,0.026874,,0.026385,7e-06,0.14214,0.002145,0.051073,0.008306,,0.061948,2.31,2.1e-05,0.037303,0.029631,0.329377,3.29,,
2016-10-29,,,,0.000621,,0.004124,690.29,,2.89,,0.034512,0.256005,0.000766,,5.5e-05,0.629181,0.050969,,3.54,0.020693,,9.07,0.787614,0.288943,0.000317,0.000227,0.000219,,0.001302,,0.272912,0.001876,11.1,0.94084,0.258343,2.31,0.028503,,,0.331681,0.161695,,0.007132,0.001649,0.052412,,0.222234,0.151716,,,0.033654,0.515505,0.179537,3.98,,,0.029794,5.72,0.000482,1e-06,0.051209,0.003744,0.151237,0.248375,,0.032537,0.000552,0.006746,0.00424,3.52,0.005634,,0.278304,0.006575,0.362085,4.8e-05,0.008157,0.003267,0.135942,0.012201,0.440698,0.020664,0.032537,,0.026096,7e-06,0.154229,0.002095,0.05459,0.007907,,0.058786,2.37,2.1e-05,0.035844,0.02777,0.337976,4.79,4293.37,
2016-10-30,,,,0.0006,,0.004063,714.12,,3.12,,0.031944,0.220706,0.000728,,5.7e-05,0.656993,0.062772,,3.15,0.017869,,8.63,0.759183,0.282234,0.000312,0.000179,0.000223,,0.001158,,0.265476,0.001793,10.43,0.890189,0.222111,2.07,0.029294,,,0.343714,0.146034,,0.006514,0.001686,0.052102,,0.276488,0.147176,,,0.025417,0.502776,0.151435,4.1,,,0.028796,5.14,0.000491,5.9e-07,0.051341,0.003495,0.172946,0.252857,,0.022499,0.000533,0.00635,0.003863,3.22,0.00596,,0.266371,0.00586,0.32608,3.7e-05,0.007738,0.003572,0.144847,0.013102,0.428687,0.0198,0.022499,,0.026786,7e-06,0.131923,0.001964,0.055801,0.008108,,0.053436,2.42,2.3e-05,0.031985,0.028497,0.346716,3.44,2014.38,
2016-10-31,,,,0.000554,,0.00424,702.64,,2.83,,0.030978,0.213968,0.000802,,5.6e-05,0.664631,0.053664,,3.09,0.015287,,9.68,0.780365,0.277257,0.000338,0.000203,0.000222,,0.001311,,0.258161,0.001888,11.23,0.93045,0.27097,2.22,0.028762,,,0.379007,0.162648,,0.006425,0.002141,0.046672,,0.263712,0.119198,,,0.031863,0.464914,0.168874,4.04,,,0.028812,5.54,0.000454,6e-07,0.054662,0.003718,0.18161,0.247282,,0.021625,0.000497,0.006682,0.003742,3.69,0.007004,,0.264939,0.00788,0.331393,4.1e-05,0.008014,0.004051,0.142988,0.011877,0.426242,0.018974,0.021625,,0.026144,7e-06,0.133699,0.002119,0.052163,0.008242,,0.05544,2.29,2.1e-05,0.03486,0.028719,0.351085,3.05,570.91,
2016-11-01,,,,0.000531,,0.004172,701.34,,2.96,,0.030839,0.21846,0.000709,,5.6e-05,0.65342,0.066007,,2.89,0.020153,,9.21,0.692543,0.282485,0.000322,0.000195,0.00022,,0.001316,,0.252204,0.001823,10.96,0.901279,0.24302,2.14,0.028039,,,0.395306,0.180926,,0.005838,0.002035,0.04339,,0.27184,0.134692,,,0.033145,0.448282,0.162614,4.0,,,0.029467,5.1,0.000477,6e-07,0.05497,0.003628,0.228232,0.232834,,0.020319,0.000534,0.006495,0.003951,3.73,0.00786,,0.256653,0.006558,0.309551,4e-05,0.008197,0.004207,0.146172,0.011433,0.40526,0.018948,0.020319,,0.026111,,0.131453,0.002088,0.051521,0.008319,,0.053042,2.32,2.5e-05,0.032364,0.025592,0.327994,2.38,1599.72,
2016-11-02,,,,0.000644,,0.004105,730.07,,3.02,,0.029861,0.222275,0.000739,,5.8e-05,0.614677,0.068425,,2.82,0.021914,,9.01,0.711956,0.284802,0.000314,0.00018,0.000221,,0.001235,,0.260946,0.001803,10.77,0.88515,0.233742,2.01,0.029192,,,0.403984,0.187323,,0.005542,0.002434,0.03205,,0.266762,0.140193,,,0.034403,0.4913,0.16208,4.09,,,0.02958,4.73,0.000507,2e-06,0.046614,0.003829,0.214646,0.229424,,0.027003,0.000525,0.006385,0.004005,3.54,0.007885,,0.254264,0.0061,0.339531,4.4e-05,0.008104,0.004047,0.143323,0.012519,0.291844,0.016758,0.027003,,0.026367,,0.124631,0.001977,0.055034,0.008376,,0.056136,2.25,2.2e-05,0.031031,0.022786,0.34587,2.18,1326.29,
2016-11-03,,,,0.000681,,0.004267,742.35,,2.98,,0.030095,0.224485,0.000719,,5.9e-05,0.59032,0.076059,,2.73,0.02074,,8.99,0.706346,0.294079,0.000326,0.000178,0.000223,,0.001289,,0.250183,0.001778,10.8,0.887828,0.237432,1.93,0.029633,,,0.392639,0.190907,,0.005443,0.00237,0.044472,,0.254081,0.118533,,,0.035621,0.467143,0.179311,4.11,,,0.03002,4.54,0.000526,1e-06,0.045497,0.003755,0.197962,0.226967,,0.025662,,0.006348,0.004107,3.32,0.008247,,0.258554,0.005935,0.345424,4.5e-05,0.008221,0.003816,0.146944,0.012604,0.305548,0.019501,0.025662,,0.026499,7e-06,0.109176,0.002014,0.054162,0.008318,,0.057388,2.32,2.6e-05,0.029991,0.01945,0.352932,1.92,940.66,
2016-11-04,,,,0.000498,,0.004228,689.12,,2.84,,0.02969,0.217919,0.000703,,5.4e-05,0.592377,0.063822,,2.89,0.019383,,9.13,0.655899,0.276678,0.000324,0.00018,0.000219,,0.001233,,0.238146,0.00166,10.82,0.894031,0.233603,2.02,0.027548,,,0.360996,0.183506,,0.005384,0.002017,0.042804,,0.230798,0.116962,,,0.03332,0.481024,0.18856,3.86,,,0.029661,4.86,0.000468,7.1e-07,0.041431,0.003665,0.173574,0.241845,,0.021019,,0.006406,0.003788,3.02,0.008959,,0.251238,0.006215,0.345963,4.1e-05,0.008015,0.00303,0.134789,0.011673,0.283262,0.017788,0.021019,,0.023974,7e-06,0.097721,0.001991,0.048739,0.008412,,0.056301,2.07,2.1e-05,0.030828,0.020647,0.346339,1.72,887.66,
2016-11-05,,,,0.000558,,0.004506,703.52,,2.95,,0.030322,0.23332,0.000696,,5.6e-05,0.627077,0.067085,,2.62,0.023931,,9.12,0.648186,0.271449,0.000315,0.000188,0.000221,,0.001175,,0.228312,0.002117,11.09,0.971074,0.280688,2.05,0.026878,,,0.366385,0.180797,,0.005339,0.002046,0.043544,,0.230409,0.119409,,,0.031635,0.475406,0.187388,3.88,,,0.028903,4.83,0.00054,2e-06,0.040531,0.003722,0.175934,0.241214,,0.019634,,0.006999,0.003797,3.13,0.008743,,0.244585,0.007336,0.366688,4.2e-05,0.008157,0.003326,0.141589,0.012294,0.294866,0.018289,0.019634,,0.026062,,0.135807,0.002003,0.051568,0.008623,,0.058017,2.33,2.1e-05,0.02986,0.020322,0.340519,2.07,599.52,
2016-11-06,,,,0.000569,,0.004509,703.81,,2.94,,0.03033,0.265222,0.00071,,5.6e-05,0.633226,0.06898,,2.65,0.019367,,9.21,0.634539,0.281367,0.000317,0.000175,0.000221,,0.001196,,0.232451,0.002188,10.99,1.04,0.32454,2.07,0.026399,,,0.365841,0.173839,,0.005515,0.001984,0.044864,,0.232393,0.11949,,,0.029874,0.504517,0.197442,3.86,,,0.029205,4.98,0.000616,9.3e-07,0.043527,0.003885,0.1608,0.25272,,0.021888,,0.007193,0.003762,3.26,0.010511,,0.245988,0.013721,0.360716,3.8e-05,0.00823,0.002814,0.138404,0.011765,0.306918,0.016633,0.021888,,0.026878,7e-06,0.217337,0.002021,0.052511,0.009371,,0.059186,2.17,2.1e-05,0.032113,0.023906,0.349855,1.94,504.27,
2016-11-07,,,,0.000522,,0.004306,710.74,,2.99,,0.030206,0.244398,0.000705,,5.6e-05,0.583118,0.063376,,2.91,0.019595,,9.4,0.626389,0.28278,0.000312,0.000171,0.000222,,0.001181,,0.230493,0.002234,10.9,0.986716,0.32037,2.01,0.028447,,,0.376495,0.172931,,0.00584,0.001935,0.046293,,0.272895,0.120866,,,0.028805,0.525942,0.21494,3.89,,,0.030128,4.97,0.000689,3e-06,0.044495,0.003705,0.163957,0.249497,,0.022833,,0.006836,0.003664,3.24,0.013173,,0.250549,0.010819,0.359433,4.3e-05,0.008197,0.002781,0.135905,0.011722,0.30525,0.017667,0.022833,,0.025956,7e-06,0.201191,0.001969,0.051963,0.008414,,0.063994,2.28,2.8e-05,0.034867,0.022018,0.368332,1.74,319.23,
2016-11-08,,,,0.000547,,0.004321,703.09,,2.88,,0.030267,0.228656,0.000647,,5.6e-05,0.594184,0.080939,,2.71,0.017133,,9.88,0.632375,0.289402,0.000303,0.000167,0.000239,,0.001056,,0.211763,0.002018,10.85,0.930693,0.308306,2.6,0.027296,,,0.371485,0.161529,,0.005295,0.001898,0.044902,,0.244154,0.119441,,,0.027656,0.538113,0.210457,3.84,,,0.029429,5.77,0.000675,6.6e-07,0.042759,0.004138,0.173073,0.257116,,0.024501,,0.006724,0.003388,3.41,0.01605,,0.246838,0.011044,0.327112,3.5e-05,0.008111,0.003383,0.140707,0.011406,0.303429,0.020233,0.024501,,0.025327,,0.151748,0.002013,0.059766,0.007845,,0.059316,1.79,2.1e-05,0.032297,0.019723,0.351722,1.16,233.78,
2016-11-09,,,,0.000587,,0.004319,709.83,,2.93,,0.030346,0.20443,0.000639,,5e-05,0.603384,0.075412,,2.77,0.016686,,9.73,0.619253,0.284443,0.000308,0.00017,0.000229,,0.001001,,0.192749,0.00203,10.82,0.941046,0.296328,2.55,0.028394,,,0.366473,0.164055,,0.005234,0.001853,0.044851,,0.234703,0.120582,,,0.026503,0.493839,0.187431,3.85,,,0.029191,6.31,0.000709,6.2e-07,0.041359,0.004125,0.161599,0.244362,,0.019916,,0.006492,0.003679,3.26,0.012786,,0.247306,0.01403,0.315485,3.6e-05,0.008205,0.003506,0.141324,0.011615,0.354945,0.019872,0.019916,,0.058013,,0.134484,0.001994,0.069555,0.00776,,0.06312,1.94,2.1e-05,0.031111,0.02048,0.349111,1.13,331.69,
2016-11-10,,,,0.000622,,0.004286,722.84,,2.98,,0.030254,0.20958,0.00065,,5.1e-05,0.617732,0.074103,,2.78,0.018494,,9.67,0.74021,0.289693,0.000297,0.000168,0.000229,,0.000976,,0.183828,0.002184,10.67,0.913579,0.261143,2.32,0.028208,,,0.364313,0.153031,,0.005239,0.001831,0.045874,,0.242197,0.088261,,,0.025257,0.458441,0.180709,3.86,,,0.028903,6.19,0.00073,6e-07,0.041653,0.003923,0.159342,0.232204,,0.022652,,0.006624,0.00382,3.0,0.009237,,0.241249,0.011745,0.324453,3.8e-05,0.008081,0.002968,0.134198,0.011655,0.361709,0.020846,0.022652,,0.025901,,0.148479,0.001968,0.06476,0.007755,,0.062273,1.86,2.2e-05,0.029908,0.019511,0.369028,0.796427,254.94,
2016-11-11,,,,0.00058,,0.004304,715.55,,2.97,,0.030461,0.20296,0.000644,,5e-05,0.662412,0.068376,,2.58,0.018275,,9.65,0.713664,0.27903,0.000293,0.000174,0.000228,,0.001017,,0.19361,0.00224,10.51,0.923158,0.259217,2.18,0.029158,,,0.357681,0.145236,,0.005203,0.001889,0.046109,,0.243367,0.087324,,,0.025447,0.504724,0.186237,3.84,,,0.028159,6.15,0.00081,3e-06,0.038541,0.004172,0.168293,0.231223,,0.020647,,0.006743,0.004251,3.01,0.010944,,0.247398,0.011156,0.328055,4e-05,0.008131,0.003111,0.141877,0.011008,0.36206,0.020179,0.020647,,0.024042,,0.143836,0.001948,0.066275,0.007793,,0.05937,1.88,2.1e-05,0.02989,0.018935,0.375612,0.796676,224.67,
2016-11-12,,,,0.000598,,0.004265,716.75,,3.07,,0.031499,0.222016,0.000638,,5.1e-05,0.669387,0.073023,,2.65,0.018276,,9.69,0.645013,0.269664,0.000294,0.000172,0.000226,,0.001003,,0.197564,0.002214,10.29,0.917254,0.280987,2.24,0.027224,,,0.369518,0.146825,,0.004738,0.001848,0.048645,,0.252388,,,,0.02402,2.44,0.182704,3.81,,,0.026747,6.82,0.000745,3e-06,0.03808,0.00475,0.172603,0.22273,,0.022223,,0.006997,0.00433,3.28,0.00884,,0.244658,0.008435,0.338012,3.9e-05,0.008061,0.003403,0.138885,0.01087,0.333002,0.024116,0.022223,,0.020557,,0.125165,0.001913,0.087434,0.00792,,0.059448,1.76,2.1e-05,0.028873,0.019295,0.376225,0.832688,183.02,
2016-11-13,,,,0.000564,,0.00443,705.2,,2.99,,0.030304,0.18785,0.000648,,4.9e-05,0.690719,0.069099,,2.61,0.017979,,9.63,0.650654,0.269168,0.000303,0.000175,0.00022,,0.000979,,0.19317,0.002186,9.89,0.910538,0.283304,2.23,0.027652,,,0.331425,0.157407,,0.004915,0.001747,0.046519,,0.248682,0.085516,,,0.021158,0.551882,0.18269,3.77,,,0.026361,7.42,0.000766,5.9e-07,0.039215,0.004801,0.168699,0.209791,,0.021709,,0.007422,0.00456,3.94,0.011485,,0.239124,0.008463,0.351783,3.9e-05,0.008039,0.003163,0.136915,0.011043,0.565673,0.020354,0.021709,,0.023211,7e-06,0.123002,0.001899,0.086051,0.008051,,0.05988,1.7,2.6e-05,0.029792,0.018564,0.400946,0.807935,143.17,
2016-11-14,,,,0.000618,,0.004458,702.0,,2.96,,0.029967,0.212507,0.000632,,4.9e-05,0.68574,0.071884,,2.65,0.017614,,9.54,0.666512,0.265929,0.000295,0.000182,0.000225,,0.00101,,0.197771,0.002176,10.1,0.900257,0.272496,2.13,0.026614,,,0.368552,0.15691,,0.004547,0.001769,0.047227,,0.274237,0.08569,,,0.018245,0.490299,0.181386,3.88,0.04787,,0.02649,7.11,0.000766,3e-06,0.038782,0.004591,0.170347,0.236012,,0.029266,,0.007119,0.004282,3.57,0.011633,,0.272705,0.009478,0.34359,3.8e-05,0.008255,0.002872,0.140364,0.010369,0.326037,0.019848,0.029266,,0.021531,7e-06,0.11627,0.001895,0.085683,0.008149,,0.052042,1.83,2.5e-05,0.029131,0.018816,0.390318,0.870158,117.55,
2016-11-15,,,,0.000611,,0.004279,705.79,,2.89,,0.03021,0.207793,0.000614,,4.9e-05,0.69022,0.073406,,2.59,0.011739,,9.7,0.644633,0.270037,0.000275,0.000176,0.000223,,0.000945,,0.194507,0.002136,9.97,0.891515,0.244139,2.18,0.027212,,,0.36855,0.162428,,0.004463,0.001727,0.047963,,0.313775,0.098731,,,0.019167,0.991303,0.179404,3.89,0.047797,,0.026062,7.74,0.000796,1e-06,0.038711,0.00426,0.183863,0.223493,,0.0296,,0.00716,0.004316,3.59,0.009676,,0.26092,0.012078,0.344958,4.2e-05,0.008099,0.003158,0.143901,0.024865,0.329414,0.019904,0.0296,,0.022361,,0.115318,0.001883,0.105744,0.008633,,0.057494,1.73,2.1e-05,0.029584,0.019236,0.380376,0.881757,105.16,
2016-11-16,,,,0.000613,,0.004208,711.17,,3.0,,0.030423,0.202412,0.000598,,5.1e-05,0.678903,0.086282,,2.44,0.01561,,9.64,0.685773,0.258509,0.000284,0.000176,0.000222,,0.000974,,0.198208,0.002034,10.22,0.925537,0.25177,2.12,0.026975,,,0.431437,0.171367,,0.004477,0.001661,0.044636,,0.278717,,,,0.018247,1.32,0.175587,3.9,0.047466,,0.025743,7.34,0.00076,7.7e-07,0.036499,0.004191,0.173875,0.227948,,0.030486,,0.006889,0.004346,3.2,0.009932,,0.260828,0.011024,0.326879,4.3e-05,0.007888,0.003138,0.144984,0.031911,0.344013,0.022008,0.030486,,0.020553,,0.113583,0.001852,0.10669,0.009527,,0.057597,1.8,2.1e-05,0.031137,0.026406,0.357755,0.750317,109.71,
2016-11-17,,,,0.000592,,0.003994,744.88,,3.03,,0.02968,0.198387,0.000581,,5.9e-05,0.684254,0.076788,,2.19,0.012882,,9.44,0.741003,0.275882,0.000269,0.000179,0.000222,,0.000975,,0.193519,0.002322,10.06,0.909435,0.240952,2.1,0.02604,,,0.452286,0.173288,,0.004374,0.001742,0.046874,,0.278216,0.091068,,,0.015718,0.950305,0.168643,4.06,0.047469,,0.024167,6.55,0.000826,6.2e-07,0.038151,0.004004,0.162654,0.224899,,0.031859,,0.006712,0.004543,3.45,0.009399,,0.256917,0.009556,0.3374,3.7e-05,0.007851,0.003457,0.165447,0.031526,0.384706,0.020793,0.031859,,0.021317,,0.105689,0.001775,0.09615,0.009462,,0.059499,1.93,2.2e-05,0.029724,0.024387,0.332274,0.559331,97.48,
2016-11-18,,,,0.000557,,0.004155,740.71,,3.02,,0.030462,0.192687,0.000594,,5.2e-05,0.665025,0.081711,,2.37,0.014886,,9.02,0.723936,0.270857,0.000261,0.00017,0.000223,,0.000966,,0.196633,0.002297,9.99,0.892677,0.233126,2.14,0.026683,,,0.466741,0.169386,,0.004282,0.001851,0.046442,,0.281852,0.090466,,,0.014771,1.1,0.161644,3.96,0.047191,,0.023631,6.77,0.000933,9.5e-07,0.034181,0.00402,0.173267,0.224535,,0.032351,,0.006932,0.004277,3.59,0.007324,,0.248619,0.010008,0.347491,3.8e-05,0.007722,0.003237,0.160379,0.029709,0.413599,0.020684,0.032351,,0.02176,,0.102298,0.001812,0.084894,0.008908,,0.067552,1.8,2.2e-05,0.028176,0.022095,0.324682,1.03,87.33,
2016-11-19,,,,0.000649,,0.004083,751.83,,3.16,,0.030067,0.197667,0.000556,,5.8e-05,0.700159,0.092234,,2.19,0.012792,,8.96,0.735253,0.256591,0.000258,0.000173,0.000221,,0.000975,,0.187755,0.002315,9.48,0.869411,0.237713,2.27,0.027658,,,0.431214,0.168403,,0.004392,0.001751,0.044194,,0.281919,0.082649,,,0.014866,0.9187,0.163236,3.98,0.047156,,0.023529,6.72,0.00093,6.7e-07,0.032941,0.004007,0.172135,0.227576,,0.033806,,0.006799,0.004657,3.76,0.007046,,0.260043,0.010565,0.34156,3.4e-05,0.007778,0.002993,0.170192,0.030161,0.399114,0.020284,0.033806,,0.021763,,0.119861,0.001806,0.08644,0.008769,,0.071122,1.86,2.3e-05,0.028688,0.020558,0.297404,0.634683,71.12,
2016-11-20,,,,0.000661,,0.004143,751.88,,2.98,,0.02996,0.195949,0.000542,,5.3e-05,0.691472,0.08999,,2.25,0.012815,,8.5,0.746327,0.236053,0.000271,0.000173,0.00022,,0.00094,,0.182152,0.002322,9.66,0.86104,0.230712,2.27,0.027141,,,0.408195,0.171619,,0.004548,0.001541,0.043542,,0.284048,0.082738,,,0.013897,0.661463,0.159827,3.97,0.046935,,0.024585,6.56,0.000951,5.4e-07,0.029664,0.003994,0.169929,0.224312,,0.033785,,0.006628,0.004405,3.8,0.007668,,0.247444,0.010593,0.333532,3.8e-05,0.007799,0.002916,0.173052,0.031015,0.404971,0.017881,0.033785,,0.021426,,0.127887,0.001797,0.079641,0.009081,,0.075143,1.77,2.3e-05,0.027769,0.021399,0.307578,0.649674,65.29,
2016-11-21,,,,0.000592,,0.00407,731.26,,3.22,,0.029017,0.198604,0.000497,,4.4e-05,0.676391,0.091364,,2.21,0.013093,,8.49,0.704521,0.238863,0.000272,0.000166,0.000218,,0.000994,,0.188744,0.00212,9.58,0.858654,0.226306,2.21,0.027772,,,0.460415,0.172632,,0.00445,0.001645,0.040318,,0.264165,,,,0.013246,0.512007,0.164353,3.93,0.046863,,0.024546,6.58,0.000827,3e-06,0.028105,0.003971,0.171,0.218726,,0.030158,,0.006473,0.004315,3.69,0.006976,,0.243709,0.010208,0.306638,3.8e-05,0.007649,0.002793,0.171013,0.05108,0.394381,0.015924,0.030158,,0.021055,,0.115464,0.00176,0.075917,0.010112,,0.077335,1.73,2.2e-05,0.026959,0.022453,0.277276,0.557823,59.96,
2016-11-22,,,,0.000674,,0.00401,739.64,,3.18,,0.029376,0.203679,0.000548,,5.1e-05,0.67279,0.089012,,2.22,0.011377,,8.58,0.712034,0.235495,0.000275,0.000164,0.000222,,0.001087,,0.177404,0.002277,9.63,0.850341,0.231715,2.23,0.026591,,,0.463198,0.179501,,0.00455,0.001611,0.042863,,0.282494,0.120137,,,0.017717,0.469544,0.167824,3.95,0.046875,,0.024291,6.81,0.000836,5e-06,0.028342,0.003943,0.173474,0.215757,,0.035276,,0.006494,0.004365,3.7,0.006904,,0.241759,0.009917,0.313735,4.4e-05,0.007567,0.002329,0.174409,0.052524,0.384409,0.015787,0.035276,,0.018481,,0.112949,0.001755,0.069342,0.009439,,0.076054,1.79,2.2e-05,0.027473,0.02133,0.288726,0.570989,54.01,
2016-11-23,,,,0.000817,,0.004016,751.74,,3.34,,0.029223,0.215687,0.000526,,4.5e-05,0.686532,0.119368,,2.1,0.010722,,8.67,0.664788,0.229574,0.000272,0.000159,0.000223,,0.001044,,0.174524,0.002254,9.92,0.837902,0.224322,2.24,0.026365,,,0.401602,0.169973,,0.004515,0.00154,0.043604,,0.297215,0.120216,,,0.017587,0.57133,0.163636,3.97,0.046733,,0.025077,7.66,0.000789,5.9e-07,0.025932,0.00376,0.168883,0.219204,,0.035414,,0.006367,0.004287,4.22,0.00647,,0.253656,0.009972,0.301995,3.9e-05,0.007434,0.002277,0.175541,0.047503,0.438261,0.016951,0.035414,,0.019836,,0.111977,0.001727,0.067967,0.009942,,0.069498,1.87,2.3e-05,0.026377,0.020291,0.278871,0.556208,57.54,
2016-11-24,,,,0.000925,,0.004046,744.62,,3.21,,0.028047,0.241715,0.000544,,4.9e-05,0.71953,0.112284,,2.17,0.011229,,8.44,0.662535,0.231599,0.000262,0.000164,0.000216,,0.001028,,0.169747,0.002383,9.85,0.815735,0.224873,2.3,0.025182,,,0.424046,0.180241,,0.004503,0.001624,0.040161,,0.279454,0.082167,,,0.015389,0.52912,0.162997,3.93,0.046683,,0.024076,7.94,0.000796,5.4e-07,0.026772,0.003704,0.167006,0.216232,,0.037358,,0.006546,0.004106,3.99,0.006621,,0.264169,0.009627,0.334839,3.9e-05,0.007062,0.002695,0.169655,0.039484,0.521216,0.017379,0.037358,,0.018689,,0.110971,0.001733,0.065427,0.009922,,0.071838,1.87,2.2e-05,0.026744,0.020249,0.272892,0.594422,78.43,
2016-11-25,,,,0.000816,,0.004018,740.44,,3.23,,0.027098,0.232901,0.000541,,4.4e-05,0.710629,0.112769,,2.05,0.011038,,9.14,0.629733,0.235197,0.000259,0.00015,0.000218,,0.000984,,0.173735,0.002176,9.23,0.771917,0.220546,2.23,0.023252,,,0.408292,0.18212,,0.004266,0.001546,0.039467,,0.266663,0.33313,,,0.013834,0.524991,0.162756,3.91,0.045639,,0.023761,7.79,0.00079,5.4e-07,0.032503,0.003605,0.171903,0.21775,,0.034838,,0.006433,0.003768,4.1,0.006019,,0.264071,0.009291,0.310652,3.3e-05,0.006948,0.002567,0.16553,0.053217,0.431685,0.016303,0.034838,,0.018241,7e-06,0.124142,0.001691,0.068107,0.010177,,0.061622,1.84,2.2e-05,0.027309,0.019232,0.261308,0.545247,96.64,
2016-11-26,,,,0.000956,,0.004043,741.51,,3.2,,0.027128,0.214005,0.000534,,5e-05,0.761815,0.117223,,2.11,0.013446,,9.11,0.606675,0.228228,0.000261,0.000159,0.000221,,0.000957,,0.184038,0.002292,9.42,0.840183,0.230511,2.22,0.022294,,,0.416577,0.191354,,0.004457,0.001571,0.039722,,0.256338,0.370817,,,0.014644,0.557216,0.161177,3.92,0.045271,,0.024022,7.55,0.000903,5.4e-07,0.031991,0.003592,0.174608,0.212487,,0.03449,0.000589,0.006272,0.004083,3.92,0.006342,,0.262114,0.009788,0.304207,3.8e-05,0.006895,0.002933,0.169981,0.060264,0.370824,0.016488,0.03449,,0.017659,7e-06,0.141162,0.001717,0.067297,0.009517,,0.06626,1.86,2.2e-05,0.025378,0.020793,0.233087,0.578723,91.13,
