,ATC Coin,Aidos Kuneen,Ark,BitBay,BitConnect,BitShares,Bitcoin,Bitcoin Cash,BitcoinDark,Bitdeal,BlackCoin,Blocknet,Burst,Byteball Bytes,Bytecoin,Clams,CloakCoin,Compcoin,Counterparty,Crown,DECENT,Dash,Decred,Diamond,DigiByte,DigitalNote,Dogecoin,E-coin,Einsteinium,Elastic,Emercoin,Energycoin,Ethereum,Ethereum Classic,Expanse,Factom,FairCoin,FirstCoin,GXShares,Gambit,GameCredits,Golos,GridCoin,Groestlcoin,Gulden,Hshare,I-O Coin,ION,IOTA,Komodo,LBRY Credits,LEOcoin,Lisk,Litecoin,Lykke,Metaverse ETP,MonaCoin,Monero,MonetaryUnit,Mooncoin,NAV Coin,NEM,NEO,Namecoin,Neblio,Nexus,NoLimitCoin,Nxt,OKCash,Omni,PIVX,Particl,Peercoin,PotCoin,Radium,ReddCoin,Ripple,Rise,Rubycoin,SIBCoin,SaluS,Shift,Siacoin,Skycoin,SpreadCoin,Sprouts,Steem,Stellar Lumens,Stratis,Syscoin,The ChampCoin,Ubiq,Unobtanium,Verge,Vertcoin,Viacoin,Waves,ZCoin,Zcash,ZenCash
Einsteinium,-0.14769935573,-0.651739931936,0.392156127014,0.962816580007,0.69472525494,0.933968992999,0.871912677081,-0.470588950869,0.898078070798,0.0816145603758,0.895539804586,0.756549251433,0.937507134582,0.868642345073,0.915480513682,0.83882656271,0.870729003606,0.285026327019,0.893016323281,0.892580602,0.712515760407,0.862902793705,0.946211196296,0.823730041931,0.894497561376,0.907985870527,0.919137449117,0.134440149722,1.0,0.556058324819,0.881007128201,0.925866836702,0.955732770563,0.932984416277,0.928713949787,0.946880735948,0.746971605748,0.637015199277,0.55232591275,0.916570933034,0.954626351028,0.224275999675,0.932822818277,0.81419238823,0.881126510426,0.0388668469902,0.845613816048,0.771731521341,0.0801776306135,0.805750668586,0.619681811227,0.293128623182,0.713548873402,0.879418663125,0.946086884936,0.600672805679,0.840064379412,0.804891845614,0.902854543416,0.888473370895,0.729764901051,0.912877972511,0.575037803096,0.614907042197,0.235542176993,0.751901158754,0.457729192498,0.887759735063,0.606344367938,0.79973429758,0.828087088791,-0.084553181458,0.646113343588,0.931590519691,0.941175346689,0.924303801362,0.907853559048,0.561382437575,0.772390698141,0.788723352511,0.855584323774,0.942130947656,0.751901158754,0.569196560879,0.791175603286,-0.247345002241,0.518411143477,0.822434240337,0.937994691635,0.919414403003,-0.303564868232,0.932992917481,0.829677139637,0.85197327651,0.59717088797,0.926668247579,0.939259738662,0.870548299172,0.202896220031,0.16294986398
Elastic,0.274202927793,0.08451018638,0.42326840801,0.202827234961,0.530138651656,0.230011433914,0.603776611319,-0.0906838167339,0.379097329744,-0.365161154806,0.15521731612,0.491611937996,0.161282065263,-0.193924319074,0.311187449141,0.565969526469,0.303588313744,-0.320096642683,0.540885887834,0.28578696598,0.201610981381,0.37802611277,0.407312215396,0.443457992417,0.392481989554,0.426139947957,0.111985528338,0.24674762443,0.556058324819,1.0,0.198780743821,0.270309067598,0.729956586757,0.0672712383289,0.561437517803,0.442629824314,0.359825634034,0.46154294287,0.433286733451,0.406035595647,0.341284337362,0.212901716848,0.248889204392,-0.493826066011,0.40939904698,0.139522819738,0.552881166364,0.566562468372,0.664350467195,0.420940315848,0.184009795191,-0.0748262451642,0.389190679454,0.333086557847,0.817161601237,0.339336770824,-0.15311708558,0.367872143398,0.68827324068,0.151317420231,0.33731396004,0.742428440348,0.612298701953,0.0122885389075,-0.138409233234,0.43290751406,0.499943153631,0.280198595096,0.192095874354,0.0068118730929,0.279121383003,0.531325999907,0.069708476113,0.494256664479,0.634828076278,0.0751597484687,0.215811000098,0.276915066533,0.530099123425,-0.427648251405,0.0645503927456,0.420026740296,0.43290751406,0.20950707376,0.262585079651,0.259022869233,0.165348459912,0.280592426372,0.702808802915,0.439077073723,-0.0527394303871,0.556728484532,0.492727029943,0.237847862155,0.380884010295,0.542408045527,0.838034255804,0.587007665874,0.418377925507,0.556314400265
Emercoin,-0.525507694869,-0.348152826736,0.172131974376,0.917623934131,0.603156044184,0.830769544572,0.846586928697,0.309687291877,0.80572301659,-0.320460054291,0.90587522822,0.654629880362,0.883043336518,0.894485485389,0.851868093137,0.753893628989,0.775290901768,-0.0880305071444,0.863936108841,0.856474519812,0.729773046474,0.815300373819,0.91075856929,0.720752022932,0.793789179843,0.786907910013,0.887701230029,0.390426848208,0.881007128201,0.198780743821,1.0,0.864444551831,0.898783213796,0.922954424117,0.91559786441,0.919080946041,0.653184002255,0.52240635806,0.748426684274,0.851468101701,0.903158963668,0.184852966248,0.900681822959,0.750056707889,0.849055412476,0.76994554875,0.776339636416,0.684687031981,-0.00620824233126,0.748853412745,0.707648376903,0.377718051013,0.620196493985,0.844503312717,0.918389387353,0.653510058196,0.783878101764,0.765351323143,0.833793879448,0.805006698387,0.669966505186,0.853051571904,0.528367196846,0.773784672028,-0.247347111266,0.659833976966,0.400325173378,0.87468861464,0.488213311371,0.876635926493,0.785935000091,0.250137656058,0.814255619204,0.89861698098,0.908043557907,0.831396827892,0.875805062868,0.430761527398,0.840228072556,0.741616717013,0.83644469755,0.88239321612,0.659833976966,0.559165494862,0.726796390035,-0.433851147586,0.636585956239,0.798633178039,0.8760285647,0.85738518731,0.235822317806,0.843945723059,0.724328896248,0.731260044082,0.828626843861,0.843752376252,0.854532294818,0.913303411623,0.207295584125,0.106582489664
Energycoin,0.168948620884,0.736105559428,0.597484791746,0.957111925248,0.822983335064,0.855408120861,0.918289459597,0.537635653416,0.939303140115,-0.179079389924,0.861904129426,0.847370805435,0.922449873159,0.834224698339,0.881235723666,0.870515616449,0.932803773523,-0.392626331576,0.881151472991,0.949120180779,0.557430412517,0.931377964171,0.949011208293,0.899750150011,0.848465652905,0.853553250259,0.880468144319,-0.00109014073494,0.925866836702,0.270309067598,0.864444551831,1.0,0.953499980527,0.930988368896,0.921408307982,0.952495186811,0.851437870646,0.795884078542,0.339833586367,0.966643584491,0.899258483535,0.242688218449,0.86779971869,0.89513354128,0.903650708224,0.397839023869,0.879015134177,0.838342640722,0.179255849902,0.889474080299,0.560516706627,0.284358026545,0.798984253605,0.948667410735,0.931205738105,-0.0516914532258,0.883761000321,0.890526530317,0.946833872471,0.855175190971,0.820644300099,0.926562287357,0.672493719208,0.670539702306,-0.550527470461,0.849456645196,0.619671407178,0.840162583445,0.686977626605,0.865550003254,0.914632545833,0.697474763046,0.71027811357,0.923306110875,0.95278519355,0.893521888546,0.899773355272,0.685383770565,0.813178261462,0.881944799747,0.956812881875,0.946008718252,0.849456645196,0.714574645517,0.90165410519,-0.245375395434,0.486148995027,0.760503675529,0.914232585952,0.944492290706,-0.119303416196,0.946055940789,0.903954948173,0.910076468337,0.699211458066,0.952785997289,0.926388385874,0.838244042985,0.18018798163,0.221029529811
Ethereum,0.25280535039,-0.0466222787752,0.608415911681,0.954790745553,0.85185892473,0.915367086275,0.943774337651,0.552765592436,0.935649959056,-0.462967409115,0.931843386992,0.842883917538,0.919799105906,0.825170080904,0.907580567058,0.923285753454,0.892226522579,-0.591312174991,0.950778933423,0.932544191499,0.617639346624,0.939381921789,0.967795587679,0.886233812256,0.876401442186,0.890234559002,0.911078043075,0.0727697607928,0.955732770563,0.729956586757,0.898783213796,0.953499980527,1.0,0.963738503635,0.958375739875,0.980584460807,0.830317084451,0.807470715292,0.461498418797,0.965020787192,0.923616101433,0.242950604069,0.910235546234,0.856856704998,0.917533055411,0.826995643023,0.903660082069,0.852377226948,0.648995876423,0.89750967739,0.587838796114,0.296056786995,0.805367949825,0.950493235585,0.981923296863,0.441427973945,0.915011461788,0.889196580551,0.955588890616,0.88254174797,0.792482351205,0.959529347664,0.71985940846,0.903911508268,-0.471126401859,0.837871137274,0.634133439789,0.941512848637,0.650971255512,0.922723340926,0.899027743605,0.816792500643,0.907352138087,0.960005317672,0.97787150627,0.915232813284,0.911175470209,0.665150371194,0.877271797693,0.856377528072,0.918182598632,0.958906611364,0.837871137274,0.704644052773,0.880432119623,-0.274061649731,0.506683576796,0.796907102966,0.959848591572,0.949261279221,0.21492386579,0.973206547659,0.903897602376,0.893081850838,0.962871198412,0.950619196332,0.976942472913,0.898162472265,0.199911370106,0.531447826324
Ethereum Classic,-0.440609789707,-0.442158449321,0.343265893024,0.958529579061,0.707369853647,0.910487101464,0.864465602351,0.251068169485,0.870011203099,-0.275649258911,0.93980844275,0.708933923898,0.9338084711,0.904978435942,0.922559319818,0.887927643096,0.827547780439,-0.072476949544,0.924042127928,0.883528388022,0.687785935296,0.846135664385,0.955221639717,0.7748681964,0.881297838037,0.878262909118,0.948449215222,0.190905520081,0.932984416277,0.0672712383289,0.922954424117,0.930988368896,0.963738503635,1.0,0.936781333636,0.95543996189,0.696903556005,0.643841365357,0.511648097647,0.909600651265,0.93821483611,0.227317309318,0.924264990151,0.81959353418,0.873738717311,0.624921202796,0.760756206714,0.758393787837,-0.141611141636,0.819539737547,0.825569399291,-0.0114957572713,0.766914569924,0.908850286423,0.955859109244,0.660633476847,0.928808574335,0.763395764759,0.877539394463,0.874448972016,0.682909122817,0.914628508115,0.573448700306,0.927345346946,-0.588166968466,0.692970649287,0.474409918721,0.934843085118,0.521132593088,0.940902050344,0.841954549119,0.418192903406,0.927101727214,0.937626391594,0.944419006282,0.931358679231,0.919771535874,0.550030103043,0.827258021451,0.804828343807,0.879335750836,0.931774846938,0.692970649287,0.629548274576,0.776288266175,0.288756005763,0.656582150218,0.811830259396,0.949929446919,0.911119919061,0.182567558416,0.916939212521,0.796207689276,0.829261837291,0.920526447834,0.905320475909,0.944617718018,0.867678078573,0.196155745467,0.253709404768
Expanse,0.460697417115,-0.267084241478,0.575086034585,0.937285071587,0.747763921219,0.881928017872,0.89900170832,0.69068767859,0.904960226836,-0.446266125794,0.917887931226,0.793874871414,0.940398468662,0.820544863349,0.928901213189,0.933222607061,0.837078904941,-0.475679340632,0.956535882961,0.905711581242,0.655570465194,0.88919106331,0.949172577019,0.833771109303,0.901347715437,0.896951341945,0.922264856799,0.164393794426,0.928713949787,0.561437517803,0.91559786441,0.921408307982,0.958375739875,0.936781333636,1.0,0.960282856009,0.754131689406,0.717638422479,0.221869273952,0.926331285573,0.935747340044,0.222916280363,0.914581743219,0.773418749272,0.898744856422,0.597272828758,0.864317938974,0.772270582275,0.472746929084,0.857189254893,0.614150358332,0.304518947405,0.802588591199,0.905723523338,0.946551531611,0.482070399538,0.872015519506,0.866236786198,0.903503303887,0.893122595846,0.803408372781,0.938185699616,0.616425020077,0.890566077775,-0.483628411481,0.800810482752,0.570393660931,0.906369703914,0.643916726639,0.912384949427,0.862794519616,0.727019868914,0.898534920603,0.920945144104,0.973264646016,0.918517996628,0.932845521057,0.644741868843,0.864516475019,0.768588821656,0.859537660942,0.951033350423,0.800810482752,0.391076855548,0.821477923149,-0.303289365656,0.574745042642,0.852618392576,0.940348647314,0.956091118156,0.00885585873767,0.943766169508,0.841982914213,0.875372307964,0.95186797609,0.897871866197,0.94936805018,0.865564093722,0.195748356114,0.736587186389
Factom,0.106801829405,-0.18342806133,0.537520484631,0.963035228494,0.798738252408,0.919300894484,0.925494321764,0.668665861643,0.930242571016,-0.486044719438,0.942440078175,0.810860746189,0.933640205016,0.862512431037,0.902193972741,0.923585774926,0.882412577,-0.329851101162,0.961177534273,0.927475425785,0.637753806289,0.917807738396,0.967123711832,0.850547814408,0.887665440693,0.902964671743,0.911245706487,0.126048025872,0.946880735948,0.442629824314,0.919080946041,0.952495186811,0.980584460807,0.95543996189,0.960282856009,1.0,0.794158317819,0.743085494195,0.413969404731,0.947308201885,0.9321675605,0.247468136309,0.918402117725,0.832921745662,0.926977849943,0.84025203015,0.879312849352,0.815898070938,0.365254337228,0.892677043591,0.591378800476,0.353509709508,0.784802930738,0.935126410242,0.961651514482,0.552136637865,0.917223756153,0.881248522596,0.93614782825,0.900266523321,0.781084212234,0.930093992709,0.662474486297,0.903699855375,-0.462749981444,0.803690822425,0.596363423431,0.940756353958,0.619539693694,0.933823969896,0.885814658431,0.634072934056,0.908595509311,0.95431108451,0.976277916025,0.921528546096,0.903886406332,0.628229552319,0.895858540848,0.838766933512,0.9090181135,0.968842175285,0.803690822425,0.662773793647,0.857858743667,-0.251474327709,0.506422609412,0.79672484494,0.956527031187,0.952570959232,0.303582094614,0.970160763256,0.864188139147,0.88714232966,0.963444172415,0.948424492786,0.961907162903,0.894776494706,0.197239870175,0.521443629722
FairCoin,0.71808631487,0.942015666251,0.850994307679,0.742550748746,0.961673198734,0.621783405339,0.894834485707,0.537271575777,0.86019640954,-0.13509586127,0.595120695178,0.946643107347,0.659213498623,0.421135837093,0.635472721553,0.796901996426,0.875482495195,-0.469688205083,0.7514946068,0.843701148872,0.117420833401,0.925846822704,0.7699323728,0.961759377148,0.620869120209,0.653561543814,0.602266733006,-0.422289024448,0.746971605748,0.359825634034,0.653184002255,0.851437870646,0.830317084451,0.696903556005,0.754131689406,0.794158317819,1.0,0.96728582547,-0.351879035282,0.900630027129,0.638339240236,0.234446181931,0.593983873568,0.880399932368,0.795798082371,-0.34702563314,0.895024167408,0.926181714496,0.546766013703,0.756255213913,0.37959394435,0.206776460896,0.835706235806,0.885496226897,0.753380742004,-0.673901191709,0.752510190789,0.899627932315,0.914998576084,0.638346402328,0.80949715658,0.846654926584,0.87281443293,0.40380546327,0.441288853299,0.929359353121,0.859512144655,0.66556799501,0.761107657465,0.506388021647,0.866508111524,0.562756130305,0.420084414311,0.783720166307,0.800451136545,0.657283406834,0.684887754312,0.833445103812,0.732237999859,0.89860659107,0.869725269556,0.75214606487,0.929359353121,0.658045210473,0.953088401875,-0.200856223379,0.344321455997,0.483941277722,0.722921867599,0.803921847628,-0.160973366955,0.835667439044,0.969749668118,0.864553711304,0.424096408928,0.860657657466,0.794025518081,0.624629597187,0.121458827959,-0.00765996307343
FirstCoin,0.794849901408,0.943924902098,0.91346308404,0.608805069755,0.983343857766,0.478901723029,0.960564667289,0.531691954797,0.844244586194,-0.238401855259,0.459166939033,0.960684456329,0.501966516952,0.393355331484,0.491372802994,0.830911126749,0.821159755328,-0.580933601369,0.705080535753,0.8085310842,0.119939806833,0.959993862894,0.725928091019,0.98248086231,0.479611343286,0.530995324248,0.412798552553,-0.351968394105,0.637015199277,0.46154294287,0.52240635806,0.795884078542,0.807470715292,0.643841365357,0.717638422479,0.743085494195,0.96728582547,1.0,-0.29476933911,0.908180537779,0.447187591177,0.781970230888,0.446647847851,0.785550081354,0.819692626207,-0.233584431807,0.934284722045,0.905316794312,0.663855170123,0.830230833806,0.52855089027,-0.103029794649,0.921001247483,0.894651474434,0.774270916377,-0.577867637955,0.713124201673,0.920569216122,0.913928944604,0.501397150889,0.77876163526,0.832259209881,0.862206234558,0.503406067829,-0.251033292329,0.946524014464,0.873070403195,0.601747591413,0.721490454168,0.495926992363,0.860178824742,0.712364938965,0.490907650714,0.699254706173,0.77945538275,0.52409283606,0.532008788659,0.858646928631,0.832162156991,0.798154323861,0.820394249543,0.687210535405,0.946524014464,0.612886400801,0.94318556473,0.724321836213,0.608277464632,0.252259738186,0.692236101381,0.769336343459,-0.203047739936,0.806809438297,0.988720159694,0.852992774921,0.793593091475,0.814733193012,0.787408503965,0.586189352283,0.613862978012,0.194554593348
GXShares,-0.559860978912,-0.286096440783,-0.397950867622,0.617485951114,-0.153530681863,0.785636094319,-0.00447759783045,-0.0577350566702,-0.173162854622,-0.264647035412,0.731220786615,-0.214363109997,0.336851893434,0.503113195267,0.44856843869,0.100760735652,0.0205262006762,-0.129634038748,0.459992738957,0.0346156675876,0.636038881849,-0.229360712163,0.314077269676,-0.311985945642,0.323629428684,0.398604188075,0.705785858092,0.697166815326,0.55232591275,0.433286733451,0.748426684274,0.339833586367,0.461498418797,0.511648097647,0.221869273952,0.413969404731,-0.351879035282,-0.29476933911,1.0,-0.0749327833339,0.754513423752,0.252251559996,0.650078175329,-0.457388286651,-0.119701297743,0.853259199637,-0.163467625507,0.09116965167,0.356723920598,-0.0619561177209,0.705153267204,0.67651402314,-0.308510127373,-0.21222861781,0.66685562662,0.882678498762,0.304166472183,-0.254253046706,0.235227146498,0.417496658472,-0.371027331789,0.12892360909,0.265767633621,0.637259273231,-0.744643545005,-0.374162665782,-0.0828785232361,0.718682818383,-0.535346428127,0.571559598653,-0.375507507553,0.211661065892,0.675609758531,0.732117531374,0.376614352629,0.466112827207,0.46517692681,-0.484260198528,-0.0489545791386,-0.397732765008,0.204385002495,0.397764611432,-0.374162665782,0.628525645776,-0.135159927309,-0.212579522359,0.546129753414,0.745527660476,0.632666380314,-0.0944485340118,0.315966611324,0.209910825907,-0.281291473918,-0.501443653427,0.0818061851668,0.41398766753,0.454001824028,0.726692813057,0.741498778776,0.0975553851974
Gambit,0.712745710559,0.830743388379,0.775631478169,0.930822727791,0.913641403255,0.840179097839,0.956124768728,0.592179627228,0.954143616913,-0.155505701777,0.873991129285,0.891735385721,0.891114616414,0.74577959345,0.852733839761,0.91054503111,0.937865544767,-0.44198159521,0.919010690109,0.95636669557,0.483744899459,0.963944023451,0.942964948049,0.944970039354,0.810899649864,0.828171335068,0.842881040017,-0.139980685054,0.916570933034,0.406035595647,0.851468101701,0.966643584491,0.965020787192,0.909600651265,0.926331285573,0.947308201885,0.900630027129,0.908180537779,-0.0749327833339,1.0,0.866621583185,0.242382743253,0.843823111999,0.907998832797,0.92185982757,-0.275046513711,0.934714786266,0.884635850135,0.52518811538,0.911418329466,0.523250008348,0.273780856611,0.843326880271,0.974961415069,0.94585190173,-0.427207450965,0.911855428022,0.924406548249,0.970538951219,0.830008698168,0.852913217851,0.951386429401,0.751076034481,0.875868085073,-0.0255778522603,0.905730401497,0.700217349238,0.893190209298,0.746838593956,0.873813780714,0.937051476681,0.625963098579,0.879730060358,0.929078030002,0.953718719155,0.858851732109,0.891769689796,0.770152524635,0.865863830023,0.894188797846,0.950867248256,0.926175181735,0.905730401497,0.679186488846,0.930763924043,-0.255013033735,0.46851751652,0.74595013262,0.895984088038,0.944843900455,-0.0513115072024,0.9469387457,0.95287646999,0.925351032005,0.946154576027,0.951228451138,0.932329669503,0.824155408958,0.174634082023,0.23697233726
GameCredits,-0.453162460591,-0.849185305611,0.144608837186,0.965318772164,0.517494278518,0.908431131555,0.841259228663,-0.280091434164,0.839087616567,-0.108499776815,0.958727582292,0.661520538805,0.967003328495,0.916146218556,0.958288780272,0.821671878556,0.794059365133,0.239231510304,0.892831003731,0.862037299953,0.777092532099,0.810615665112,0.934701634313,0.724962124182,0.941060842927,0.925281329207,0.975603818052,0.326370770153,0.954626351028,0.341284337362,0.903158963668,0.899258483535,0.923616101433,0.93821483611,0.935747340044,0.9321675605,0.638339240236,0.447187591177,0.754513423752,0.866621583185,1.0,0.205785662199,0.946303245918,0.748932027257,0.883709730894,0.828103787074,0.78365893993,0.658893310159,-0.0810258200014,0.694617507307,0.595124618615,0.327977597219,0.611935193799,0.846003228045,0.902484074397,0.861659053371,0.836479834055,0.761693051543,0.848030765586,0.909366270536,0.685242330142,0.900172097242,0.439544337698,0.862695035715,-0.587106449395,0.657257453051,0.315565552058,0.9156396619,0.51765370763,0.956013121971,0.777948784223,-0.159116405893,0.882030898335,0.937250936884,0.928742383909,0.95133004914,0.950865536514,0.425711941641,0.782348024044,0.725024505552,0.807516768121,0.9306632635,0.657257453051,0.304192082851,0.714133900922,-0.264834523913,0.514516244911,0.907450590782,0.936717826928,0.908346241156,0.313394913944,0.895716612119,0.735941948045,0.798139783876,0.890825518781,0.87055406955,0.910308586761,0.829087930769,0.194559071083,0.373537753184
Golos,-0.139893642124,0.032741736161,0.545259284039,0.209320665735,0.80786769365,0.220267908294,0.234893628946,0.52513751751,0.229066638037,-0.334232064387,0.188254314059,0.232845344849,0.189261286877,0.69914109851,0.204048308707,0.213208801337,0.22736993165,-0.208022994348,0.220329963855,0.173889461711,0.105715803978,0.198704734454,0.191909981807,0.23173098561,0.235753435395,0.254863702962,0.200549545058,-0.123619830246,0.224275999675,0.212901716848,0.184852966248,0.242688218449,0.242950604069,0.227317309318,0.222916280363,0.247468136309,0.234446181931,0.781970230888,0.252251559996,0.242382743253,0.205785662199,1.0,0.191579493148,0.221355106534,0.255568136719,0.80348778548,0.215485587695,0.227069013989,0.624874603597,0.789775213872,0.222667722285,0.0944498318288,0.225359797199,0.228410634214,0.24267834831,0.236384197653,0.220380365519,0.198430944657,0.232320591509,0.228837096304,0.154605265952,0.232978767661,0.229104772673,0.146187376322,-0.723792555666,0.183605773288,0.200835236407,0.227585625887,0.13072368826,0.225867941451,0.158206928292,0.322380186225,0.142494904894,0.222079025636,0.226435310803,0.246525950636,0.17713631122,0.170174136062,0.164923259176,0.226231043508,0.246815184549,0.233744849322,0.183605773288,0.751751218567,0.238865267949,0.503348341377,0.246275158126,0.124794361947,0.265216054732,0.220286559277,0.400371616131,0.270795770375,0.236590589608,0.246495719728,0.230451206592,0.241043511027,0.271712130252,0.11791726966,0.233149052013,0.43535523182
GridCoin,-0.268413167101,-0.798402236069,0.200665964687,0.937895176645,0.521213163105,0.947141877749,0.795364388872,0.363839563166,0.842725885545,-0.0799653636108,0.957814090782,0.627950483692,0.944194189686,0.905038321342,0.917134401304,0.775298380141,0.783543426374,-0.157179662977,0.903590114277,0.833821588424,0.797662968172,0.775783228344,0.914958589925,0.701135226405,0.889582098234,0.884629517529,0.934951530997,0.375078146335,0.932822818277,0.248889204392,0.900681822959,0.86779971869,0.910235546234,0.924264990151,0.914581743219,0.918402117725,0.593983873568,0.446647847851,0.650078175329,0.843823111999,0.946303245918,0.191579493148,1.0,0.718714248129,0.843896575555,0.726280838263,0.756715551552,0.613924573959,-0.0890643870899,0.750901471419,0.625632703689,0.227801297238,0.662473045456,0.820339369389,0.896676690107,0.757561350903,0.800627159228,0.726767859932,0.811315426194,0.910062513131,0.669872329796,0.840420637755,0.417300198297,0.883074107085,-0.44808933447,0.647898108577,0.308207594667,0.912973293988,0.527102065432,0.940070543258,0.752714248716,0.416405916701,0.902771488007,0.891379982763,0.916440638978,0.920575598865,0.904703099223,0.45308597456,0.804569620064,0.676352046534,0.786665139621,0.928184658391,0.647898108577,0.339892761505,0.687670491108,-0.267172491372,0.531755805908,0.856696826944,0.904817089957,0.891348407245,-0.00684161769465,0.890075124917,0.705509569326,0.783151386604,0.884302183561,0.852791201308,0.895127507936,0.865761362831,0.212639933916,0.318154895403
Groestlcoin,0.0828619068437,0.699744920536,0.55349575363,0.83851470187,0.812965766184,0.741472035128,0.859084603843,-0.0245144638895,0.856345342398,0.580861718096,0.719844746254,0.814279036252,0.778688707809,0.660545610415,0.735983161912,0.765538458028,0.901058861933,-0.138312231478,0.752243875628,0.881388678058,0.275750950259,0.886331959911,0.84042775571,0.883526137406,0.711504899327,0.742141075435,0.730452792039,-0.391510246979,0.81419238823,-0.493826066011,0.750056707889,0.89513354128,0.856856704998,0.81959353418,0.773418749272,0.832921745662,0.880399932368,0.785550081354,-0.457388286651,0.907998832797,0.748932027257,0.221355106534,0.718714248129,1.0,0.81737899146,-0.271823962803,0.82436339805,0.818255924371,-0.305546397311,0.71988052073,0.474035505818,0.238522904639,0.732836729017,0.906387978887,0.799228623593,-0.662772382363,0.840890729639,0.816677315402,0.887620472464,0.749180800054,0.738098843121,0.828205089816,0.65123847911,0.544684688336,-0.0671923426049,0.823193489517,0.595761012032,0.754143370138,0.696779300848,0.664802162911,0.867184333802,-0.0618669807256,0.561226251227,0.832494395198,0.813150393079,0.772054585919,0.773145654767,0.700773429562,0.740683018086,0.939380170619,0.91811577718,0.806119658786,0.823193489517,0.708824638003,0.892022435109,-0.225859825346,0.410806567049,0.59313484557,0.776599285359,0.817269373405,-0.358892795945,0.838621205569,0.901234006666,0.867518178746,0.532116941099,0.883534483726,0.804750531558,0.688750068538,0.132874220786,-0.448884547936
Gulden,0.654281948501,0.0848171182721,0.716076838701,0.902525138025,0.840088095496,0.795428757004,0.92926358099,0.619260098451,0.894228234711,-0.269474193466,0.775052589414,0.801339058492,0.884907460627,0.781415637038,0.855342844595,0.824188665013,0.836009861608,-0.384720271756,0.876124907335,0.899888079331,0.568399036037,0.905170282685,0.900949821947,0.844606064654,0.832718742579,0.839816854454,0.842417867653,-0.0166696971433,0.881126510426,0.40939904698,0.849055412476,0.903650708224,0.917533055411,0.873738717311,0.898744856422,0.926977849943,0.795798082371,0.819692626207,-0.119701297743,0.92185982757,0.883709730894,0.255568136719,0.843896575555,0.81737899146,1.0,-0.127623401049,0.913257086821,0.775286861044,0.441071757066,0.904669293197,0.400874313861,0.429572690127,0.741122032614,0.88198221258,0.932798020902,0.136713972188,0.744652247874,0.89778857196,0.897232345894,0.839574267168,0.825144472596,0.898532556412,0.646012115788,0.485998410332,-0.113632549752,0.824114050685,0.621399419672,0.744551658934,0.67816515762,0.684586789842,0.872183253068,0.638565576755,0.525477045271,0.924513696407,0.918117583424,0.852550266623,0.870281573564,0.691377306959,0.875975404668,0.806506150563,0.851612909768,0.896602006907,0.824114050685,0.509033868273,0.825486910885,-0.304903618122,0.344624628314,0.760066384311,0.890286482957,0.919269575589,-0.0724239046738,0.908046861824,0.848177113917,0.861966718859,0.506440009004,0.866772341629,0.894942178837,0.802021770097,0.264011575513,0.670181847964
Hshare,-0.697831234968,0.358013040361,-0.616990649252,0.605250583452,0.338432295831,0.781389419603,0.702823591789,0.592636502255,-0.481876795365,-0.40046656404,0.758738294623,0.361526611753,-0.270259212992,0.892341510568,0.394644929442,0.533546780638,-0.524513611273,-0.538223555266,0.814274122279,0.317485405011,0.825406790781,0.603191310706,0.625565863645,-0.469920463618,0.282917748486,0.520235184238,0.728098600295,0.787485440221,0.0388668469902,0.139522819738,0.76994554875,0.397839023869,0.826995643023,0.624921202796,0.597272828758,0.84025203015,-0.34702563314,-0.233584431807,0.853259199637,-0.275046513711,0.828103787074,0.80348778548,0.726280838263,-0.271823962803,-0.127623401049,1.0,-0.447178106786,0.702901780937,0.80581713189,-0.341765771133,0.78180488804,0.804128711397,0.0410071605982,0.292643948615,0.693733651304,0.771546281364,0.0868223786253,0.501763359558,0.494475297405,0.478688896738,-0.298675188325,0.652989432059,0.835451758228,0.864006393312,-0.567443921112,-0.459575181721,0.667272430504,0.837769106207,-0.717302889383,0.804498378283,-0.143693868516,0.448292788857,0.868332484446,0.815438822927,0.455785681647,0.400146751865,0.52438711647,-0.472439494856,0.0951212609571,0.0599434883441,0.821321233599,0.524046366938,-0.459575181721,0.720995021858,0.73395557129,0.018231493315,0.690750457595,0.782155711291,0.830211423143,-0.261674721497,0.369979397871,0.617900222798,-0.312997071936,-0.513242644289,0.178477410937,0.513163544546,0.830088757656,0.801736943407,0.890403530234,0.744723451081
